psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debugCLitV:debughyxL7,94,low,debugCLitV:debughyxL7,162,high,debugCLitV:debughyxL7,177, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,INVALID,-100,-1,-2,-103
debugCvq6m:debugXGffo,34,high,debugCvq6m:debugXGffo,53,low,debugCvq6m:debugXGffo,55, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_3,high_low_drop_berth_3,-100,-1,-2,-103
debugCvq6m:debugXGffo,106,high,debugCvq6m:debugXGffo,84,low,debugCvq6m:debugXGffo,115, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,-100,-1,1,-100
debugCvq6m:debugXGffo,106,high,debugCvq6m:debugXGffo,181,low,debugCvq6m:debugXGffo,195, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_3,low_low_drop_berth_3,-100,-1,-2,-103
debugCvq6m:debugXGffo,202,low,debugCvq6m:debugXGffo,238,medium,debugCvq6m:debugXGffo,287, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugcxkun:debugilVj8,41,high,debugcxkun:debugilVj8,59,low,debugcxkun:debugilVj8,63, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,-100,-1,1,-100
debugd1Taz:debugWj59D,20,high,debugd1Taz:debugWj59D,15,low,debugd1Taz:debugWj59D,24, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,-100,-1,1,-100
debugd1Taz:debugWj59D,20,high,debugd1Taz:debugWj59D,96,medium,debugd1Taz:debugWj59D,101, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,-100,-1,1,-100
debugd1Taz:debugWj59D,20,high,debugd1Taz:debugWj59D,120,high,debugd1Taz:debugWj59D,126, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,-100,-1,-2,-103
debugd1Taz:debugWj59D,20,high,debugd1Taz:debugWj59D,156,medium,debugd1Taz:debugWj59D,164, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_1,high_low_drop_berth_1,-100,-1,1,-100
debugDC6wZ:debugudhlv,23,high,debugDC6wZ:debugudhlv,30,high,debugDC6wZ:debugudhlv,32, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,1,-100
debugDC6wZ:debugudhlv,137,high,debugDC6wZ:debugudhlv,158,low,debugDC6wZ:debugudhlv,166, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,1,-100
debugdI3oj:debug0E5Fu,240,high,debugdI3oj:debug0E5Fu,256,high,debugdI3oj:debug0E5Fu,278, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_1,yn_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,-2,-103
debugdLowr:debug7PRht,179,high,debugdLowr:debug7PRht,150,high,debugdLowr:debug7PRht,200, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugDTzd3:debugcB12W,33,high,debugDTzd3:debugcB12W,49,medium,debugDTzd3:debugcB12W,51, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,INVALID,-100,-1,-2,-103
debugDTzd3:debugcB12W,180,low,debugDTzd3:debugcB12W,208,high,debugDTzd3:debugcB12W,240, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,-2,-103
debugDzJvZ:debugi9cyp,44,low,debugDzJvZ:debugi9cyp,64,low,debugDzJvZ:debugi9cyp,68, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugDzJvZ:debugi9cyp,141,low,debugDzJvZ:debugi9cyp,111,low,debugDzJvZ:debugi9cyp,145, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugDzJvZ:debugi9cyp,180,low,debugDzJvZ:debugi9cyp,227,low,debugDzJvZ:debugi9cyp,280, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_1,low_low_drop_berth_1,-100,-1,1,-100
debugeFZRg:debughFGM8,26,low,debugeFZRg:debughFGM8,21,low,debugeFZRg:debughFGM8,10, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_1,yn_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,-2,-103
debugeFZRg:debughFGM8,139,low,debugeFZRg:debughFGM8,164,high,debugeFZRg:debughFGM8,194, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_2,yn_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugeHfHN:debugtDziX,125,high,debugeHfHN:debugtDziX,108,low,debugeHfHN:debugtDziX,130, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugeHfHN:debugtDziX,283,low,debugeHfHN:debugtDziX,323,low,debugeHfHN:debugtDziX,349, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,-2,-103
debugEmohS:debugNCwIY,139,low,debugEmohS:debugNCwIY,149,high,debugEmohS:debugNCwIY,188, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,-100,-1,-2,-103
debugeSFhO:debugGE24Y,29,high,debugeSFhO:debugGE24Y,23,medium,debugeSFhO:debugGE24Y,47, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_drop_berth_1,high_high_drop_berth_1,-100,-1,1,-100
debugevNFn:debugrRdPW,73,low,debugevNFn:debugrRdPW,63,medium,debugevNFn:debugrRdPW,82, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugevNFn:debugrRdPW,136,low,debugevNFn:debugrRdPW,161,low,debugevNFn:debugrRdPW,186, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugevNFn:debugrRdPW,220,low,debugevNFn:debugrRdPW,239,low,debugevNFn:debugrRdPW,259, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_2,yn_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,-2,-103
debugFq90v:debugGFmmJ,216,high,debugFq90v:debugGFmmJ,249,high,debugFq90v:debugGFmmJ,305, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_2,yn_question,command_drop_berth_1,high_medium_drop_berth_1,-100,-1,1,-100
debugfQrq5:debuglHYmB,205,high,debugfQrq5:debuglHYmB,255,medium,debugfQrq5:debuglHYmB,300, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_2,yn_question,command_drop_berth_1,high_medium_drop_berth_1,-100,-1,1,-100
debugfsYwb:debugkC0hC,359,high,debugfsYwb:debugkC0hC,411,high,debugfsYwb:debugkC0hC,439, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,-100,-1,1,-100
debugfwLt7:debugnTDyJ,28,low,debugfwLt7:debugnTDyJ,21,low,debugfwLt7:debugnTDyJ,36, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_2,yn_question,command_drop_berth_2,low_high_drop_berth_2,-100,-1,-2,-103
debugfwLt7:debugnTDyJ,59,high,debugfwLt7:debugnTDyJ,54,high,debugfwLt7:debugnTDyJ,66, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_1,yn_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugfwLt7:debugnTDyJ,114,low,debugfwLt7:debugnTDyJ,133,high,debugfwLt7:debugnTDyJ,167, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_drop_berth_2,low_high_drop_berth_2,-100,-1,-2,-103
debugfxwhu:debug4t4Nc,41,low,debugfxwhu:debug4t4Nc,20,medium,debugfxwhu:debug4t4Nc,67, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_2,yn_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugfxwhu:debug4t4Nc,341,high,debugfxwhu:debug4t4Nc,390,medium,debugfxwhu:debug4t4Nc,422, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_drop_berth_2,low_high_drop_berth_2,-100,-1,-2,-103
debugg6Qe8:debugocBZN,295,low,debugg6Qe8:debugocBZN,329,medium,debugg6Qe8:debugocBZN,388, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_2,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debuggleVW:debug1Mh6t,49,low,debuggleVW:debug1Mh6t,32,low,debuggleVW:debug1Mh6t,52, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,-100,-1,-2,-103
debugGnYGI:debugsl1w8,93,high,debugGnYGI:debugsl1w8,160,low,debugGnYGI:debugsl1w8,177, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_1,yn_question,command_drop_berth_3,INVALID,-100,-1,-2,-103
debugGnYGI:debugsl1w8,185,high,debugGnYGI:debugsl1w8,216,low,debugGnYGI:debugsl1w8,258, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_drop_berth_3,high_medium_drop_berth_3,-100,-1,-2,-103
debugGnYGI:debugsl1w8,285,high,debugGnYGI:debugsl1w8,314,low,debugGnYGI:debugsl1w8,347, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_1,yn_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugGvc8q:debugc77sy,32,high,debugGvc8q:debugc77sy,39,high,debugGvc8q:debugc77sy,41, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,INVALID,-100,-1,-2,-103
debugGvc8q:debugc77sy,85,low,debugGvc8q:debugc77sy,144,low,debugGvc8q:debugc77sy,153, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugGvjQB:debugE0gdb,55,low,debugGvjQB:debugE0gdb,76,medium,debugGvjQB:debugE0gdb,78, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_2,low_medium_drop_berth_2,-100,-1,1,-100
debugH6KF5:debugY4YlS,133,low,debugH6KF5:debugY4YlS,158,high,debugH6KF5:debugY4YlS,174, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_3,high_high_drop_berth_3,-100,-1,-2,-103
debugH6KF5:debugY4YlS,194,high,debugH6KF5:debugY4YlS,224,high,debugH6KF5:debugY4YlS,239, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debughbqvg:debugFSOXd,66,high,debughbqvg:debugFSOXd,121,high,debughbqvg:debugFSOXd,131, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,-100,-1,-2,-103
debugHfUGt:debugfs5BQ,45,high,debugHfUGt:debugfs5BQ,58,low,debugHfUGt:debugfs5BQ,63, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_2,yn_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debughhNgb:debugJ3VcH,199,high,debughhNgb:debugJ3VcH,233,low,debughhNgb:debugJ3VcH,277, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,-2,-103
debughhNgb:debugJ3VcH,310,low,debughhNgb:debugJ3VcH,347,low,debughhNgb:debugJ3VcH,381, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,1,-100
debugHtErM:debug5iVOp,85,high,debugHtErM:debug5iVOp,76,high,debugHtErM:debug5iVOp,93, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_2,yn_question,command_drop_berth_1,high_high_drop_berth_1,-100,-1,1,-100
debugHtErM:debug5iVOp,85,high,debugHtErM:debug5iVOp,144,high,debugHtErM:debug5iVOp,155, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_1,yn_question,command_drop_berth_3,low_high_drop_berth_3,-100,-1,-2,-103
debugIa35p:debugt4HAU,144,high,debugIa35p:debugt4HAU,124,medium,debugIa35p:debugt4HAU,159, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_3,high_high_drop_berth_3,-100,-1,-2,-103
debugiF0P7:debugoTDuo,259,low,debugiF0P7:debugoTDuo,287,medium,debugiF0P7:debugoTDuo,335, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,-100,-1,1,-100
debugIkR3d:debughxSpS,45,low,debugIkR3d:debughxSpS,56,high,debugIkR3d:debughxSpS,59, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_3,low_high_drop_berth_3,-100,-1,-2,-103
debugIkR3d:debughxSpS,105,high,debugIkR3d:debughxSpS,166,high,debugIkR3d:debughxSpS,177, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugIkR3d:debughxSpS,291,high,debugIkR3d:debughxSpS,334,high,debugIkR3d:debughxSpS,364, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,1,-100
debugiMKMI:debugDirYD,206,low,debugiMKMI:debugDirYD,225,medium,debugiMKMI:debugDirYD,291, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,-100,-1,-2,-103
debugIqGo4:debug0G0Yd,49,low,debugIqGo4:debug0G0Yd,31,low,debugIqGo4:debug0G0Yd,70, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugIqGo4:debug0G0Yd,325,high,debugIqGo4:debug0G0Yd,354,medium,debugIqGo4:debug0G0Yd,376, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugj8ShR:debughR9nk,48,high,debugj8ShR:debughR9nk,68,low,debugj8ShR:debughR9nk,73, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugjBjUR:debugeCajk,28,low,debugjBjUR:debugeCajk,31,high,debugjBjUR:debugeCajk,33, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,-100,-1,-2,-103
debugjBjUR:debugeCajk,68,low,debugjBjUR:debugeCajk,61,high,debugjBjUR:debugeCajk,73, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugK2rt0:debugbHnlg,237,low,debugK2rt0:debugbHnlg,251,high,debugK2rt0:debugbHnlg,266, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_2,yn_question,command_drop_berth_2,low_high_drop_berth_2,-100,-1,1,-100
debugkohN3:debugF9eDS,32,high,debugkohN3:debugF9eDS,24,medium,debugkohN3:debugF9eDS,45, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_1,yn_question,command_drop_berth_1,high_low_drop_berth_1,-100,-1,1,-100
debugLGVhE:debugXARQM,84,low,debugLGVhE:debugXARQM,139,high,debugLGVhE:debugXARQM,154, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_2,yn_question,command_drop_berth_3,low_high_drop_berth_3,-100,-1,-2,-103
debugLlbmd:debug52YHn,146,low,debugLlbmd:debug52YHn,120,low,debugLlbmd:debug52YHn,163, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_2,yn_question,command_drop_berth_3,low_low_drop_berth_3,-100,-1,-2,-103
debugLSPLJ:debugJuLE6,232,high,debugLSPLJ:debugJuLE6,251,high,debugLSPLJ:debugJuLE6,272, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,1,-100
debugm627q:debugT48nt,161,low,debugm627q:debugT48nt,193,low,debugm627q:debugT48nt,232, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_1,yn_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugM8c1x:debugDMp65,159,low,debugM8c1x:debugDMp65,146,low,debugM8c1x:debugDMp65,176, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_3,low_low_drop_berth_3,-100,-1,-2,-103
debugMMlzS:debug0nmWP,31,high,debugMMlzS:debug0nmWP,38,high,debugMMlzS:debug0nmWP,42, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_2,yn_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,-2,-103
debugmmSUS:debugPsqd1,139,high,debugmmSUS:debugPsqd1,214,medium,debugmmSUS:debugPsqd1,232, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugMTUzk:debugws2j0,84,high,debugMTUzk:debugws2j0,103,medium,debugMTUzk:debugws2j0,113, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_1,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugNUvo9:debugqkauM,160,high,debugNUvo9:debugqkauM,251,low,debugNUvo9:debugqkauM,269, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,1,-100
debugNUvo9:debugqkauM,408,low,debugNUvo9:debugqkauM,441,low,debugNUvo9:debugqkauM,474, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugOPRK2J:debug58Q2QP,20,high,debugOPRK2J:debug58Q2QP,34,medium,debugOPRK2J:debug58Q2QP,41, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,-100,-1,1,-100
debugOTi8c:debugbMB4Y,37,high,debugOTi8c:debugbMB4Y,62,low,debugOTi8c:debugbMB4Y,64, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_3,high_low_drop_berth_3,-100,-1,-2,-103
debugOTi8c:debugbMB4Y,121,low,debugOTi8c:debugbMB4Y,197,medium,debugOTi8c:debugbMB4Y,215, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_1,high_medium_drop_berth_1,-100,-1,1,-100
debugp5xPe:debugWPYOx,114,low,debugp5xPe:debugWPYOx,175,low,debugp5xPe:debugWPYOx,191, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_2,yn_question,command_drop_berth_2,high_low_drop_berth_2,-100,-1,-2,-103
debugPxzy5:debugQZr8o,206,low,debugPxzy5:debugQZr8o,247,medium,debugPxzy5:debugQZr8o,277, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugqjs7v:debugSS3HT,75,high,debugqjs7v:debugSS3HT,136,medium,debugqjs7v:debugSS3HT,144, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugqjs7v:debugSS3HT,151,low,debugqjs7v:debugSS3HT,136,medium,debugqjs7v:debugSS3HT,184, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_2,low_medium_drop_berth_2,-100,-1,1,-100
debugrNclA:debugKY6Er,111,low,debugrNclA:debugKY6Er,119,high,debugrNclA:debugKY6Er,144, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_1,high_high_drop_berth_1,-100,-1,1,-100
debugS5Gzb:debugqlklw,124,low,debugS5Gzb:debugqlklw,147,medium,debugS5Gzb:debugqlklw,160, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,INVALID,-100,-1,-2,-103
debugSEsRn:debugdF0yu,95,high,debugSEsRn:debugdF0yu,77,medium,debugSEsRn:debugdF0yu,103, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,-100,-1,1,-100
debugSFz4M:debugbGzgy,136,high,debugSFz4M:debugbGzgy,220,low,debugSFz4M:debugbGzgy,233, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_drop_berth_1,INVALID,-100,-1,-2,-103
debugSFz4M:debugbGzgy,387,high,debugSFz4M:debugbGzgy,410,medium,debugSFz4M:debugbGzgy,436, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_2,yn_question,command_drop_berth_3,high_medium_drop_berth_3,-100,-1,-2,-103
debugsPDWg:debugZJiXH,66,high,debugsPDWg:debugZJiXH,117,medium,debugsPDWg:debugZJiXH,132, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,-100,-1,-2,-103
debugTdzLt:debugbdEe7,110,low,debugTdzLt:debugbdEe7,199,medium,debugTdzLt:debugbdEe7,215, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_2,low_medium_drop_berth_2,-100,-1,-2,-103
debugTdzLt:debugbdEe7,364,low,debugTdzLt:debugbdEe7,400,high,debugTdzLt:debugbdEe7,445, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugTpRhV:debuguTul3,86,high,debugTpRhV:debuguTul3,93,high,debugTpRhV:debuguTul3,115, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,-100,-1,1,-100
debugTZL0l:debug5gPIY,204,low,debugTZL0l:debug5gPIY,230,low,debugTZL0l:debug5gPIY,249, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_2,low_low_drop_berth_2,-100,-1,1,-100
debugu0HNh:debugHJPrb,30,low,debugu0HNh:debugHJPrb,23,medium,debugu0HNh:debugHJPrb,33, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugUZisF:debug5MXqE,93,low,debugUZisF:debug5MXqE,156,medium,debugUZisF:debug5MXqE,176, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_3,low_medium_drop_berth_3,-100,-1,-2,-103
debugUZisF:debug5MXqE,187,low,debugUZisF:debug5MXqE,192,medium,debugUZisF:debug5MXqE,241, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,-100,-1,-2,-103
debugUZisF:debug5MXqE,263,high,debugUZisF:debug5MXqE,306,high,debugUZisF:debug5MXqE,340, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,INVALID,-100,-1,-2,-103
debugV5qb1:debug90cVJ,312,high,debugV5qb1:debug90cVJ,355,medium,debugV5qb1:debug90cVJ,414, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugWCIeP:debugEXUcI,29,low,debugWCIeP:debugEXUcI,34,low,debugWCIeP:debugEXUcI,37, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_drop_berth_1,low_medium_drop_berth_1,-100,-1,1,-100
debugwfyYt:debugvIg0g,381,low,debugwfyYt:debugvIg0g,424,medium,debugwfyYt:debugvIg0g,452, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,-100,-1,-2,-103
debugwsT8z:debugUpmqn,125,high,debugwsT8z:debugUpmqn,107,high,debugwsT8z:debugUpmqn,132, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,-100,-1,-2,-103
